hex_id,Manu,Model,engnum,Engmanu,Engtype,Engmodel,Fueltype,Airframe,Propmanu,Propmodel,MTOW,ICAOtypedesig
7C7803,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C79B4,DIAMOND AIRCRAFT INDUSTRIES,DA 42,2,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT PROPELLERS,MTV-6-A-C-F/CF187-129,1700,DA42
7C79B7,DIAMOND AIRCRAFT INDUSTRIES,DA 42,2,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT PROPELLERS,MTV-12-B-C-F,1700,DA42
7C79B9,DIAMOND AIRCRAFT INDUSTRIES,DA 42,2,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT PROPELLERS,MTV-12-B-C-F,1700,DA42
7C79BB,DIAMOND AIRCRAFT INDUSTRIES,DA 42,2,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT PROPELLERS,MTV-12-B-C-F,1700,DA42
7C7A36,THE BOEING COMPANY,737-81D,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79016,B738
7C7A38,THE BOEING COMPANY,737-81D,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79016,B738
7C7A39,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A3B,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A3D,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A3E,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A3F,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A45,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A46,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A48,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A49,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A4A,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A4B,THE BOEING COMPANY,737-800,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA0,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA1,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA3,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA4,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA6,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA7,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AAB,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AAC,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AAE,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB0,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB2,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB3,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB4,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB5,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB6,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AD2,AERO COMMANDER,500-B,2,TEXTRON LYCOMING,Piston,IO-540-E1B5,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C3YR-2UF,3061,AC50
7C7AD6,ROCKWELL INTERNATIONAL,500-S,2,TEXTRON LYCOMING,Piston,IO-540,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C3YR-2UF,3357,AC50
7C7B54,DIAMOND AIRCRAFT INDUSTRIES,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP,1200,DA40
7C7B56,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BF,1150,DA40
7C7B5F,DIAMOND AIRCRAFT INDUSTRIES,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BF,1150,DA40
7C7BC7,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7BCC,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7BCE,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7BCF,DIAMOND AIRCRAFT INDUSTRIES GMBH,DA 42,2,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT-PROPELLER ENTWICKLUNG GMBH,MTV-12-B-C-F/CF-183-59B,1785,DA42
7C7BD1,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7BD9,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 42,2,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT-PROPELLER ENTWICKLUNG GMBH,MTV-12-B-C-F/CF-183,1785,DA42
7C7C16,HAWKER BEECHCRAFT CORPORATION,1900C,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-65B,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-B4MP-3A,7530,B190
7C7C2E,DIAMOND AIRCRAFT INDUSTRIES,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP,1200,DA40
7C7C53,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7C98,THE BOEING COMPANY,737-800,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7C9B,THE BOEING COMPANY,737-800,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7C9C,THE BOEING COMPANY,737-800,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7CCF,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7CD0,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7CD1,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7CD2,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C8023,SAAB AIRCRAFT AB,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C802E,SAAB AIRCRAFT AB,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C8032,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C8033,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R390/4-123-F/27,13155,SF34
7C80AD,SAAB AIRCRAFT AB,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY PROPELLERS,R390/4-123-F/27,13155,SF34
7C80FC,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C80FF,SAAB AIRCRAFT AB,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C81D2,SAAB AIRCRAFT AB,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY PROPELLERS,R390/4-123-F/27,13155,SF34
7CADD5,PILATUS AIRCRAFT LTD.,PC-12/47E,1,"PRATT & WHITNEY CANADA, INC.",Turboprop,PT6A-67P,Kerosene,Power Driven Aeroplane,MT-PROPELLER ENTWICKLUNG GMBH,MTV-27-1-N-C-F-R(P)/CFR260-65a,4700,PC12
AC3C39,BOMBARDIER INC.,BD-700-2A12,2,GENERAL ELECTRIC COMPANY,Turbofan,PASSPORT 20-19BB1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,52095,GL7T
C822C4,THE BOEING COMPANY,737-476(SF),2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-3C,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,68000,B734
C822EB,THE BOEING COMPANY,737-476,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-3C,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,68000,B734
C82337,THE BOEING COMPANY,737-484,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-3C,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,68000,B734
C827E9,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
C827EE,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
C827F0,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
C88092,THE BOEING COMPANY,737-8 MAX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,82600,B38M
C8809F,THE BOEING COMPANY,737-8 MAX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,82600,B38M
06A0E5,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
06A0E7,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
06A10E,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
06A1BB,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A2B0,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
750254,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4170,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
750255,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4170,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
75025F,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4170,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
750420,THE BOEING COMPANY,737-8 MAX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,82600,B38M
76CC6B,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC6C,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC6F,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC73,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC76,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC77,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
7C0106,HAWKER BEECHCRAFT CORPORATION,G58,2,TELEDYNE-CONTINENTAL MOTORS,Piston,IO-550-C,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,3AF32C512,2494,BE58
7C0A5D,BEECH AIRCRAFT CORP,B200C,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-42,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-B3TN-3G,5700,BE20
7C1469,AIRBUS INDUSTRIE,A330-202,2,GENERAL ELECTRIC COMPANY,Turbofan,CF6-80E1A4,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,233000,A332
7C146E,AIRBUS INDUSTRIE,A330-202,2,GENERAL ELECTRIC COMPANY,Turbofan,CF6-80E1A4,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,230000,A332
7C15AF,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY PROPELLERS,R.390/4-123-F/27,13155,SF34
7C15BF,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R390/4-123-F/27,13155,SF34
7C15E1,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,MT PROPELLERS,MTV-12-B/183-59B,1200,DA40
7C1A3B,PILATUS AIRCRAFT LTD,PC-12/45,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67B,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLER INC.,HC-E4A-3D/E10477SK,4500,PC12
7C1B0C,PILATUS AIRCRAFT LTD,PC-12/47E,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67P,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E4A-3D,4740,PC12
7C1C49,PILATUS AIRCRAFT LTD,PC-12/47E,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67P,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLER INC.,HC-E4A-3D/E10477SK,4740,PC12
7C2496,PILATUS AIRCRAFT LTD,PC-12/47,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67B,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E4A-3D/E10477K,4500,PC12
7C2BE6,CESSNA AIRCRAFT COMPANY,525A,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-2C,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,5560,C25A
7C30A8,CESSNA AIRCRAFT COMPANY,207,1,TELEDYNE-CONTINENTAL MOTORS,Piston,IO-520,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,D2A34C58/90AT-8,1723,C207
7C3A27,PIPER AIRCRAFT CORP,PA-32RT-300,1,TEXTRON LYCOMING,Piston,IO-540,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YK-1,1632,P32T
7C3D80,THE BOEING COMPANY,737-85R,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C3E72,CESSNA AIRCRAFT COMPANY,680,2,"PRATT & WHITNEY CANADA, INC.",Turbofan,PW306D,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,13959,C680
7C3F17,"EMBRAER EXECUTIVE AIRCRAFT, INC.",EMB-500,2,"PRATT & WHITNEY CANADA, INC.",Turbofan,PW617F1-E ,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,4865,E50P
7C3FCA,HAWKER BEECHCRAFT CORPORATION,B200,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-42,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E4N-3G,6100,BE20
7C431C,BRITISH AEROSPACE (COMMERCIAL AIRCRAFT) LIMITED,BAE 146 SERIES 300,4,AVCO LYCOMING,Turbofan,ALF502 R-5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,44225,B463
7C4428,THE BOEING COMPANY,737-7K2,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,70080,B737
7C4798,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C479F,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C47A3,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C47A8,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C47AA,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C47AC,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C49E6,RAYTHEON AIRCRAFT COMPANY,400A,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-3AP,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,7303,BE40
7C4A41,FAIRCHILD INDUSTRIES INC,SA227-DC,2,GARRETT TURBINE ENGINE CO,Turboprop,TPE331-12,Kerosene,Power Driven Aeroplane,MCCAULEY PROPELLERS,4HFR34C552-F,7484,SW4
7C4A42,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C4D1B,PILATUS AIRCRAFT LTD.,PC-24,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-4A-QPM,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,8300,PC24
